syllabus_id,syllabus_name,technical_group,target_audience,syllabus_objectives,syllabus_materials,unit_name,unit_title,unit_objectives,unit_materials,topic_name,topic_title,topic_objectives,topic_materials,fetched_at
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Ôn tập 4,Ôn tập 4/Natural Language/Japanese,Ôn tập kiến thức,,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Mua sắm,Mua sắm/Natural Language/Japanese,"1/ Có thể Nói về món đồ mình muốn mua 
2/ Có thể Nói về địa điểm có thể mua món đồ mình muốn",,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Ngày nghỉ 1,Ngày nghỉ 1/Natural Language/Japanese,"1/Có thể  nói về sở thích của bản thân 
2/Có thể nói về việc mình thường làm trong ngày nghỉ",,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Phố phường,Phố phường/Natural Language/Japanese,"1/Có thể  Đọc biển chỉ dẫn nhà ga, taxi 
2/ Có thể  Lên taxi, đưa tài xế xem địa chỉ và nơi mình muốn đến
3/ Nói về cách đến một nơi nào đó",,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Ôn tập 3,Ôn tập 3/Natural Language/Japanese,Ôn tập kiến thức,,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Mid- Test,Mid- Test/Natural Language/Japanese,Evaluation,,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Sinh hoạt,Sinh hoạt/Natural Language/Japanese,"1/ Có thể  Nói về thời gian biểu trong tuần
2/ Có thể  nói về thời gian tổ chức tiệc
3/ Có thể Viết thiệp sinh nhật bằng tiếng Nhật",,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Nhà cửa,Nhà cửa/Natural Language/Japanese,"1/Có thể nói về căn phòng mình đang sống
2/ Có thể nói về những đồ đạc có trong phòng 
3/Có thể viết mail mời bạn đến chơi nhà。",,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Ôn tập 2,Ôn tập 2/Natural Language/Japanese,Ôn tập kiến thức,,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Đồ ăn,Đồ ăn/Natural Language/Japanese,"1/ Có thể nói về món ăn yêu thích
2/ Có thể nói chuyện với bạn bè về địa điểm ăn trưa
3/ Có thể đọc menu
4/ Có thể gọi món tại quán ăn nhanh",,,,,,2026-04-15T17:17:49
26159,Japannese N5 (JF A2-1.1)_Internal_Offline - version 1,Natural Language/Japanese,"""Học viên là nhân viên của công ty FSOFT có nhu cầu, nguyện vọng học tập tiếng Nhật:
* Bắt đầu học tiếng Nhật từ con số 0
* Đã hoàn thành khóa Nhập môn A1 hoặc đã học đến bài khoảng bài 10-12 giáo trình Minna no Nihongo nhưng MUỐN ÔN TẬP LẠI
* Đã hoàn thành level N5 có nhu cầu ôn lại và luyện giao tiếp""
","""Sau khóa học, học viên sẽ đạt được: 
    + Hoàn thành trình độ N5
    + Có thể hiểu, viết, thành thạo bảng chữ cái tiếng Nhật
    + Có thể giao tiếp được bằng tiếng Nhật ở trình độ cuối A1 
    + Có thể giao tiếp thành thạo những chủ đề cơ bản, ngắn gọn như: Chào hỏi, Thông tin cá nhân , Sở thích... 
    + Có thể giao tiếp thành thạo những chủ đề đòi hỏi kết nối câu từ và giải thích đơn giản như: Thành phố, Thời tiết, Bạn bè,Cuộc sống xung quanh,...
    + Có thể hiểu và ứng dụng văn hóa Nhật Bản vào thực tế
    + Có thể tự tin lên cấp độ N4 hoặc tham gia kỳ thi năng lực tiếng Nhật JLPT N5 qua những buổi học bổ sung kiến thức: Kanji, Ngữ Pháp, Từ Vựng, Đọc Hiểu,...""
",,Tôi,Tôi/Natural Language/Japanese,"1/Có thể giới thiệu bản thân cơ bản [Tên, đất nước, nghề nghiệp]
2/ Có thể đọc danh thiếp và trao đổi danh thiếp",,,,,,2026-04-15T17:17:49
